,QuestionID,ReferenceAnswer,StudentAnswer,Score1,Score2,avg_score,max_score
180,PythonQ004,Local and global variable differ scope. The scope of a local variable is restricted to a block in which it is initialised where as the scope of a global variable is extended to the entire program.,"The scope of the local variable is within the function in which it is declared, global variable can be accessed through out the function.",5,5,5.0,5
181,PythonQ005,By using sum() function,Sum,1,0,0.5,1
182,PythonQ005,By using sum() function,.sum(),2,1,1.5,2
183,PythonQ005,By using sum() function,Sum(list) ,2,1,1.5,2
184,PythonQ005,By using sum() function,"
n= int(input(""enter the no. of elements in list:""))
l=[]
sum=0
for i in range(n):
    j= int(input())
    sum += j
print (sum)
",2,2,2.0,2
185,PythonQ005,By using sum() function,"A=int input.split()
int sum=0
for i in range(Len(A)+1):
   sum=sum +  A[i]
Print(sum)",2,2,2.0,2
186,PythonQ005,By using sum() function,"a=int(input())
b=int(input())
C=a+b
Print(c)",2,2,2.0,2
187,PythonQ005,By using sum() function,"def  summ(list_name):
        Su = 0
        for i in list_name:
                Su += I
         return Su",2,2,2.0,2
188,PythonQ005,By using sum() function,"def funAdd(x,y):
      return x+y;
x=int(input());
y=int(input());
Print(funAdd(x,y))
",2,2,2.0,2
189,PythonQ005,By using sum() function,"def qwe(l):
	s=sum(l)
	return s
l=[int(k) for k in input().split()]
print(qwe(l))",2,2,2.0,2
190,PythonQ005,By using sum() function,"def sum():
    L=[1,2,3,4]
    Sum=0
    for i in range(len(L)):
          Sum+=L[i]
Print(sum)

Sum()
        ",2,2,2.0,2
191,PythonQ005,By using sum() function,"def sum(elements):
    total = 0
    for x in elements:
        total += x
    return total
print(sum([1, 2, 3, 4, 7]))
Output:17",2,2,2.0,2
192,PythonQ005,By using sum() function,"def sum(l):
    Sum=0
    for i in l:
        Sum+=i
    print(Sum)
l=list(map(int, input().split()))
sum(l)",2,2,2.0,2
193,PythonQ005,By using sum() function,"def sum(list):
sum = 0
list =[1,2,3,4,5]
n = len(list)
for i in list:
    Sum  = sum +i 
return(sum)

",2,2,2.0,2
194,PythonQ005,By using sum() function,"def sum(numbers):
       total=0
       for x in numbers:
             total+=x
       return total
print(sum(1,2,3,4,5))",2,2,2.0,2
195,PythonQ005,By using sum() function,"def sum_elem(list):
    sum=0
    for i in range(len(list)):
        sum+=list[i]
    return sum
print(sum_elem([int(i) for i in input().split()]))",2,2,2.0,2
196,PythonQ005,By using sum() function,"def sum_fun(l):
    sum=0
    for i in l:
        sum+=i 
     return sum",2,2,2.0,2
197,PythonQ005,By using sum() function,"l=[int(x) for x in input().split()]
a=sum(l)
print (a)",2,2,2.0,2
198,PythonQ005,By using sum() function,"l=[int(x) for x in input().split()]
sum=0
for i in range(0,len(l)):
	sum=sum+l[i]
print(""sum of elements is"",sum)",2,2,2.0,2
199,PythonQ005,By using sum() function,"list = [ ]
a = int(input('Enter no.of elements :')) 
for i in range(a):
 numbers = int(input('enter '+str(i)+' index element') 
 list.append(numbers)
print(sum(list)) ",2,2,2.0,2
200,PythonQ005,By using sum() function,"List=[]
num=int(input(""how many members""))
for n in range(num):
      number=(int(input('enter numbers'))
       list.append(numbers)
Print(""sum of elements in given list"")",2,2,2.0,2
201,PythonQ005,By using sum() function,"List1=[1,2,3,4,5] 
List2=sum(List1)
Print (List2)",2,2,2.0,2
202,PythonQ005,By using sum() function,"lst = []
num = int(input())
for n in range(num):
    numbers = int(input())
    lst.append(numbers)
print(""Sum of elements in given list is :"", sum(lst))",2,2,2.0,2
203,PythonQ005,By using sum() function,"Lst = [1,2,3,4,5]
Sum = sum(Lst)
print (Sum)",2,2,2.0,2
204,PythonQ005,By using sum() function,sum(),2,2,2.0,2
205,PythonQ005,By using sum() function,Sum(),2,2,2.0,2
206,PythonQ005,By using sum() function,sum(),3,2,2.5,3
207,PythonQ005,By using sum() function,sum(),3,2,2.5,3
208,PythonQ005,By using sum() function,Sum() ,1,2,1.5,2
209,PythonQ005,By using sum() function,"sum() it is inbuilt function
S = 0
P = 0
R = [ 143 ,234,444]
While(p<len(R)):
            S = S + R[]
             P + = 1
Print("" sum of elements in list"" , R)
",2,2,2.0,2
210,PythonQ005,By using sum() function,"Sum(l):
   Sum=0
  for i in range (0,len (l):
        Sum=Sum+l[i]
  return Sum",2,2,2.0,2
211,PythonQ005,By using sum() function,sum(list()),3,2,2.5,3
212,PythonQ005,By using sum() function,sum(list),2,2,2.0,2
213,PythonQ005,By using sum() function,"L = 
L.sum()",2,3,2.5,3
214,PythonQ005,By using sum() function,List_name.sum(),4,3,3.5,4
215,PythonQ005,By using sum() function,sum(),3,3,3.0,3
216,PythonQ005,By using sum() function,Sum(list name),3,3,3.0,3
217,PythonQ005,By using sum() function,sum(list),3,3,3.0,3
218,PythonQ005,By using sum() function,sum(list) ,3,3,3.0,3
219,PythonQ005,By using sum() function,"L=[1,2,3]
sum(L)",3,4,3.5,4
