QuestionID,StudentAnswer,Score1,Score2
PythonQ038,If condition and the statement to be executed if the condition is true or else the statement that have to be executed if the condition is false is the syntax Python if else,1,1
PythonQ038,"If else are conditional statements. If we use if: it is true it prints. Or it follows else: 
It is based on the condition whether it is true or false",1,1
PythonQ038,"If the condition is true they will be excuted , else not excuted",2,1
PythonQ021,"If time complexity is the point of focus,and number of recursive calls would be large.",1,1
PythonQ066,If-else statement is two-way decision statement,1,1
PythonQ019,import keyword,1,1
PythonQ019,import module,1,1
PythonQ019,import module as word,1,1
PythonQ019,Import module name ,1,1
PythonQ019,Import modulename as nickname_of_module,1,1
PythonQ022,"import random
def Rand(start, end, num):
       res =[ ]
       for j in range(num):
             res.append(random.randint(start,end)
      return res
num=10
start=20
end= 40
print9Rand(start,end,num))
      ",1,1
PythonQ010,"In operator gives Boolean value true or false
",1,1
PythonQ007,Indentation is not much required in python but it is required in the case of conditional loop statements. ,2,1
PythonQ028,isdigit function to know whether is a number or string,1,1
PythonQ028,isdigit isdecimal isnumeric,1,1
PythonQ028,isdigit(),1,1
PythonQ028,isdigit(),1,1
PythonQ028,isdigit() ,1,1
PythonQ028,isdigit() function is used to check whether all the characters are digits or not.it returns true if all the characters are digits and false if not.,1,1
PythonQ028,isdigit() method.                                            ,1,1
PythonQ028,isdigits(),1,1
PythonQ039,it  repeats  and   calling  itself,1,1
PythonQ026,It acts as place holder,2,1
PythonQ060,"It can operates some operations like arithmetical and reasonal.. Etc.., ",2,1
PythonQ006,It compiles entire program at a time,1,1
PythonQ053,It creates the lists,1,1
PythonQ014,It divides the data structures into several parts,1,1
PythonQ008,It do reverse function,2,1
PythonQ023,It gives exponent of give input. ,2,1
PythonQ013,It has key value pair,2,1
PythonQ057,It has many arguments,1,1
PythonQ008,It indicates slicing,0,1
PythonQ023,It is a arthicmetic operator - it is also know as exponentation ...the purpose of this operator is to square of two values.,2,1
PythonQ013,it is a data structure of python,1,1
PythonQ002,It is a group of code,2,1
PythonQ049,It is a special kind of parameter in to specify the data,1,1
PythonQ060,It is a thing which perfoms on operants,1,1
PythonQ023,it is actually the exponential symbol of python,2,1
PythonQ023,It is an exponent and it comes in arthemetic operations,2,1
PythonQ053,It is easier way to create lists based on existing lists,1,1
PythonQ051,It is generally known as error,1,1
PythonQ026,It is generally used as placeholder,1,1
PythonQ023,It is nothing but power to the number,1,1
PythonQ026,it is used as a placeholder,1,1
PythonQ023,It is used for exponentiation.,1,1
PythonQ026,It is used it pass a certain statement.,1,1
PythonQ023,it is used to print powers of a number,1,1
PythonQ006,"It is used to run program codes of different programming languages like c,python etc.",1,1
PythonQ026,It is used when u don't want the code to execute,1,1
PythonQ026,It just pass a program without any code written,2,1
PythonQ008,It just reverse the string,2,1
PythonQ023,It make power of a number,2,1
PythonQ023,It performs exponential calculation,2,1
PythonQ023,It performs exponential calculation ,2,1
PythonQ008,It prints reverse order ,1,1
PythonQ051,It represents the error,1,1
PythonQ051,It represents the error,1,1
PythonQ008,It returns reverse the elements in the list,2,1
PythonQ008,It returns the reverse order of string,2,1
PythonQ008,it reverse the elements ,1,1
PythonQ008,It reverse the string,2,1
PythonQ060,It shows an operation on one or more than one operant ,1,1
PythonQ008,It use for reverse purpose,1,1
PythonQ014,it will do splitting,1,1
PythonQ014,"It would split the elements ("" "")",1,1
PythonQ021,"Iteration is faster
Recursion is slower",1,1
PythonQ021,Iterative functions are  fast than recursive functions ,1,1
PythonQ021,Iterative functions take less time than recursive functions,1,1
PythonQ050,Keyword arguments are formal arguments having the variables with values.,1,1
PythonQ050,Keyword arguments are used to call functions in Python.,1,1
PythonQ050,Keyword arguments are used to identify arguments by their name,1,1
PythonQ050,keyword argumnets are used to call functions,1,1
PythonQ047,Lambda function can be used as an argument to a higher order function.,1,1
PythonQ001,list,2,1
PythonQ001,List ,2,1
PythonQ022,list comprehension can be used to generate numbers from 50 to 500,1,1
PythonQ053,list comprehension is a shorter syntax which makes program easy,1,1
PythonQ053,"list comprehensions are used for creating lists, tuple, sets, arrays.",1,1
PythonQ053,"List comprehensions are used to reduce the length of the program.
In list comprehension we can use for loop in list itself.",1,1
PythonQ003,"List consume more money...
Tuple consume less memory as compared to list",1,1
PythonQ001,Lists,2,1
PythonQ001,Lists,2,1
PythonQ001,Lists,2,1
PythonQ001,Lists.,2,1
PythonQ004,Local variable works upto particular time but gobal variable used globally,1,1
PythonQ060,"Logical operators - And, or, not",1,1
PythonQ047,map(),1,1
PythonQ047,map() ,1,1
PythonQ047,"mapping, reduction, and filtering",1,1
PythonQ025,Math,1,1
PythonQ025,Math,1,1
PythonQ025,"Math , random etc",2,1
PythonQ025,Math module,1,1
PythonQ018,mathematical functions,1,1
PythonQ012,Module in python is nothing but the file exists in program,2,1
PythonQ057,more arguments values,1,1
PythonQ057,more number of arguments,1,1
PythonQ026,No statement,1,1
PythonQ026,Null statement,1,1
PythonQ026,Null statment,1,1
PythonQ034,Numpy,1,1
PythonQ034,Numpy,1,1
PythonQ034,Numpy is the one of the library used for ml,1,1
PythonQ060,Operator is a symbol which is used in between two or more characters (numbers),1,1
PythonQ034,"Pandas,",1,1
PythonQ026,pass  statement is used to execute nothing,2,1
PythonQ026,Pass is a null statement,1,1
PythonQ026,Pass statement is used when the user is doesn't know what to write in the next line of code. ,2,1
PythonQ023,Performs exponentiation ,1,1
PythonQ025,Pickle module and unpickle module,1,1
PythonQ026,Place holding,2,1
PythonQ023,Power,1,1
PythonQ023,Power,1,1
PythonQ023,power,1,1
PythonQ023,Power for example 2**3 gives 8,2,1
PythonQ023,Power function,1,1
PythonQ023,Power operator,1,1
PythonQ012,Predefined set of instructions,2,1
PythonQ022,"print(50, 51,  52, ... 500)",1,1
PythonQ022,"print(range(50,500))",2,1
PythonQ008,Prints the string in reverse,2,1
PythonQ021,program is called recursive when an entity calls itself. A program is call iterative when there is a loop.,1,1
PythonQ040,"Python has a different way of representing syntax and default values for function arguments. 
 keywordname=value.0",1,1
PythonQ042,"Read is used to read only single character 
ReadLine is used to read a line or string ",1,1
PythonQ042,"read() read the present character
readlines() read entire paragraph",1,1
PythonQ042,readline method reads one line from the file and returns it as a string,1,1
PythonQ056,"Recursion is the process of defining something in terms of itself, for example it is useful for finding factorial of numbers etc",1,1
PythonQ021,recursion recurs and slow,1,1
PythonQ021,Recursive are more likely to create infinite loops and are tough to understand ,1,1
PythonQ021,Recursive function call itself so iterative function perform better,1,1
PythonQ021,"Recursive function code become complex
and even error correction becomes difficult",1,1
PythonQ032,remove()method removes only specified character of a string.del()method is used to delete full string,1,1
PythonQ041,res = [i for i in str1 if i in set2],1,1
PythonQ014,Return the list,1,1
PythonQ010,Return true/false,1,1
PythonQ008,Reverse,1,1
PythonQ008,Reverse in python.,1,1
PythonQ008,Reverse the element,2,1
PythonQ008,Reverse the given string/ palindrome,2,1
PythonQ008,Reverse the list,2,1
PythonQ008,Reverses a string ,2,1
PythonQ008,Reverses the string,2,1
PythonQ041,set2 = set(str2),1,1
PythonQ034,Sklearn,1,1
PythonQ028,str. isdigit() ,1,1
PythonQ028,Str.is decimal(),1,1
PythonQ028,str.isdigit(),1,1
PythonQ028,str.isdigit(),1,1
PythonQ028,str.isdigit(),1,1
PythonQ028,str.isdigit() ,1,1
PythonQ031,strip method,2,1
PythonQ031,strip() returns a new string without the characters you have specified to remove,1,1
PythonQ005,Sum(list) ,2,1
PythonQ053,The easy way which we can create liste in single line of code,1,1
PythonQ064,"The functions which are given by some predefined functions like int(), float()",1,1
PythonQ050,the Keyword arguments used are  **  that is used some arugument name,1,1
PythonQ016,the lines which start with # symbol,1,1
PythonQ035,the parameters which are declared at the time of function calling,1,1
PythonQ049,The parameters written in the function definiton,1,1
PythonQ026,The pass statement is used as a placeholder,1,1
PythonQ023,The purpose is : used as power,1,1
PythonQ050,"The special syntax **kwargs in function definitions in python is used to pass a keyworded, variable-length argument list. ",1,1
PythonQ026,The statement is used as a place holder,1,1
PythonQ054,"They are used to reduce the size of code.
They enhance  simple programming.
",1,1
PythonQ013,They have key and value pair ,2,1
PythonQ067,This is also called as nested if else.. By this we can write many conditons in it. ,2,1
PythonQ010,To check the presence of required data in the dataset ,2,1
PythonQ010,To check whether it is there in or not ,2,1
PythonQ023,To find power ,1,1
PythonQ023,To find power or exponent,1,1
PythonQ024,to get quotient remainder,1,1
PythonQ050,To pass  a value to a  particular variable,1,1
PythonQ050,To pass a value to a particular variable,1,1
PythonQ023,To write power of a value,1,1
PythonQ052,"Try , catch , throw , etc",1,1
PythonQ052,try keywords,1,1
PythonQ057,tuple and dictionary as arguments,1,1
PythonQ018,Use less memory,1,1
PythonQ026,used as place holder ,1,1
PythonQ023,Used as power of a number Or eliment,1,1
PythonQ023,Used to calculate the power of function.,2,1
PythonQ023,Used to raise the power.,2,1
PythonQ020,"User-friendly, easy to understand,",1,1
PythonQ022,using for loop and range method,1,1
PythonQ039,using function in function,1,1
PythonQ019,using import keyword,1,1
PythonQ028,using str.isdecimal(),1,1
PythonQ054,Using the function is easier,1,1
PythonQ019,using the key word import module_nam,1,1
PythonQ052,Using the keyword except,1,1
